StopID;DIVA;StopText;Municipality;MunicipalityID;Latitude;Longitude
1356;60200450;Dornbach;Wien;49000001;48.2261444;16.3082223
1357;60200505;Hernals S;Wien;49000001;48.223571;16.3149596
1358;60201815;Ährengrubenweg;Wien;49000001;48.2536178;16.3122827
1359;60200010;Neustift, Agnesgasse;Wien;49000001;48.2508903;16.3075036
1360;60200507;Hernalser Gürtel;Wien;49000001;48.2152335;16.3416486
1361;60200124;Yppengasse;Wien;49000001;48.2148204;16.3361329
1362;60200861;Mayssengasse;Wien;49000001;48.2160056;16.3258921
1363;60201490;Wilhelminenstraße;Wien;49000001;48.216251;16.3199543
1364;60201136;Römergasse;Wien;49000001;48.2169154;16.3139715
1365;60201121;Sandleitengasse;Wien;49000001;48.2178312;16.3080067
1366;60201136;Römergasse;Wien;49000001;48.2168795;16.3132439
1367;60201490;Wilhelminenstraße;Wien;49000001;48.2161792;16.319029
1368;60200861;Mayssengasse;Wien;49000001;48.2159877;16.3249309
1369;60200450;Dornbach;Wien;49000001;48.225522;16.3085277
1370;60200977;Frauengasse;Wien;49000001;48.2136891;16.3287668
1371;60200507;Hernalser Gürtel;Wien;49000001;48.2151018;16.3401574
1372;60200178;Brünnlbadgasse;Wien;49000001;48.2152933;16.3453856
1373;60200124;Yppengasse;Wien;49000001;48.2146289;16.3351897
1374;60201815;Ährengrubenweg;Wien;49000001;48.2535341;16.3115371
1375;60200246;Ring, Volkstheater U;Wien;49000001;48.2067569;16.3596508
1376;60200777;Auerspergstraße;Wien;49000001;48.2069964;16.3560486
1377;60201340;Strozzigasse;Wien;49000001;48.2064216;16.3496795
1378;60201181;Schottenfeldgasse;Wien;49000001;48.2075471;16.3437417
1379;60201372;Thaliastraße U;Wien;49000001;48.2086307;16.3383518
1380;60200172;Brunnengasse;Wien;49000001;48.2090378;16.3357556
1381;60200783;Thaliastraße, Haberlgasse;Wien;49000001;48.2098639;16.3303478
1382;60201374;Feßtgasse;Wien;49000001;48.2105464;16.3258921
1383;60201190;Schuhmeierplatz;Wien;49000001;48.2114862;16.3199543
1384;60200981;Ottakring S U;Wien;49000001;48.2127673;16.3114382
1385;60200840;Maroltingergasse;Wien;49000001;48.2134377;16.3071174
1386;60200597;Joachimsthalerplatz;Wien;49000001;48.208942;16.3044494
1387;60200981;Ottakring S U;Wien;49000001;48.2125877;16.3117077
1388;60201190;Schuhmeierplatz;Wien;49000001;48.2116059;16.3183553
1389;60201374;Feßtgasse;Wien;49000001;48.2106422;16.3244728
1390;60200783;Thaliastraße, Haberlgasse;Wien;49000001;48.2098759;16.32971
1391;60200172;Brunnengasse;Wien;49000001;48.2090558;16.3350819
1392;60201372;Thaliastraße U;Wien;49000001;48.208511;16.3386662
1393;60201181;Schottenfeldgasse;Wien;49000001;48.2076369;16.3431039
1394;60201340;Strozzigasse;Wien;49000001;48.2064635;16.3490148
1395;60200777;Auerspergstraße;Wien;49000001;48.2067629;16.3552311
1396;60201714;Holbeingasse;Wien;49000001;48.1705001;16.3619056
1397;60201715;Starhemberg-Kaserne;Wien;49000001;48.1711112;16.3571176
1398;60201715;Starhemberg-Kaserne;Wien;49000001;48.1705481;16.3569469
1399;60201714;Holbeingasse;Wien;49000001;48.1705121;16.3613936
1400;;Ring, Volkstheater >;;;;
1401;60201430;Volkstheater U;Wien;49000001;48.2055835;16.3570367
1402;60200664;Kellermanngasse;Wien;49000001;48.205344;16.3518355
1403;60200921;Neubaugasse / Neustiftgasse;Wien;49000001;48.2055475;16.3483949
1404;60201532;Zieglergasse / Neustiftgasse;Wien;49000001;48.2057451;16.3453227
1405;60200645;Kaiserstraße / Neustiftgasse;Wien;49000001;48.2061043;16.3393938
1406;60200705;Thaliastraße >, Koppstraße;Wien;49000001;48.206254;16.3369324
1407;60200680;Kirchstetterngasse;Wien;49000001;48.2069425;16.331839
1408;60200704;Panikengasse;Wien;49000001;48.2080081;16.324904
1409;60201037;Possingergasse;Wien;49000001;48.2090019;16.3184541
1410;60201013;Pfenninggeldgasse;Wien;49000001;48.2076729;16.3134235
1411;60200445;Gutraterplatz;Wien;49000001;48.2079662;16.3095338
1413;60201489;Rankgasse;Wien;49000001;48.2108816;16.3061023
1414;;Joachimsthalerplatz;;;;
1415;60201439;Waidäckergasse;Wien;49000001;48.2074035;16.293993
1416;60201188;Schrekergasse;Wien;49000001;48.2064755;16.2885312
1417;60201082;Reichmanngasse;Wien;49000001;48.2068946;16.2847224
1418;60201049;Otto Wagner Areal;Wien;49000001;48.2068646;16.2798804
1419;60201052;Klinik Penzing;Wien;49000001;48.2052721;16.2728017
1420;60201052;Klinik Penzing;Wien;49000001;48.205332;16.2727748
1421;60201049;Otto Wagner Areal;Wien;49000001;48.2069006;16.2804823
1422;60201082;Reichmanngasse;Wien;49000001;48.2068407;16.2846954
1423;60201188;Schrekergasse;Wien;49000001;48.2063677;16.2885312
1424;60201439;Waidäckergasse;Wien;49000001;48.2073496;16.2945859
1425;;Joachimsthalerplatz;;;;
1426;60200792;Moeringgasse;Wien;49000001;48.2040388;16.3341297
1427;60201664;Schmelz, Gablenzgasse;Wien;49000001;48.2066132;16.3165946
1428;60200179;Brüßlgasse;Wien;49000001;48.2059367;16.3207717
1429;60200197;Camillo-Sitte-Gasse;Wien;49000001;48.2050027;16.327015
1430;60201428;Vogelweidplatz - Stadthalle;Wien;49000001;48.2042124;16.3324858
1431;60200188;Burggasse, Stadthalle U;Wien;49000001;48.2041226;16.3372019
1432;60200644;Kaiserstraße / Burggasse;Wien;49000001;48.2042903;16.3403999
1433;60201531;Zieglergasse / Burggasse;Wien;49000001;48.2042484;16.3453227
1434;60200920;Neubaugasse / Burggasse;Wien;49000001;48.2042184;16.3485746
1435;60201152;St.-Ulrichs-Platz;Wien;49000001;48.2041286;16.3536681
1436;60201393;Neilreichgasse / Troststraße;Wien;49000001;48.1701826;16.3644838
1438;60201691;Klinik Ottakring;Wien;49000001;48.2083793;16.3006405
1439;60201691;Klinik Ottakring;Wien;49000001;48.2081817;16.3001644
1440;60201430;Volkstheater U;Wien;49000001;48.204883;16.3572972
1441;60201325;Stiftgasse;Wien;49000001;48.2025061;16.3548808
1442;60201088;Neubaugasse, Westbahnstraße;Wien;49000001;48.2022007;16.3493921
1443;60201533;Zieglergasse;Wien;49000001;48.2018475;16.3454125
1444;60200646;Kaiserstraße, Westbahnstraße;Wien;49000001;48.2018714;16.3408491
1445;60201413;Urban-Loritz-Platz;Wien;49000001;48.201123;16.3375343
1446;60200458;Beingasse;Wien;49000001;48.1995244;16.3325487
1447;60201200;Schweglerstraße U;Wien;49000001;48.1985364;16.3289734
1448;60200556;Huglgasse;Wien;49000001;48.1978418;16.3252813
1449;60200606;Johnstraße U;Wien;49000001;48.1990753;16.3194961
1450;60201035;Hütteldorfer Straße U;Wien;49000001;48.1990513;16.3118335
1451;;Hickelgasse - nur für Pe;;;;
1452;60200166;Breitensee S;Wien;49000001;48.1989076;16.3064885
1453;60200780;Leyserstraße;Wien;49000001;48.198243;16.3028953
1454;60200472;Hütteldorfer Straße /  Lützowgasse;Wien;49000001;48.1973149;16.2951967
1455;60201014;Seckendorfstraße;Wien;49000001;48.1968897;16.2874532
1456;60201438;Waidhausenstraße;Wien;49000001;48.1976203;16.2810482
1457;60200534;Hütteldorfer Straße / Hochsatzengasse;Wien;49000001;48.1979915;16.2778323
1458;60200358;Baumgarten;Wien;49000001;48.1989555;16.2722987
1459;60200107;Rettichgasse;Wien;49000001;48.201608;16.2623184
1460;60201116;Rosentalgasse;Wien;49000001;48.2021349;16.2611056
1461;60200184;Hütteldorf, Bujattigasse;Wien;49000001;48.2026558;16.2559493
1462;60200184;Hütteldorf, Bujattigasse;Wien;49000001;48.2029132;16.2553474
1463;60201734;Satzberggasse;Wien;49000001;48.2018475;16.2589766
1464;60200107;Rettichgasse;Wien;49000001;48.2015421;16.2623094
1465;60200358;Baumgarten;Wien;49000001;48.1990633;16.2712386
1466;60200534;Hochsatzengasse;Wien;49000001;48.1979915;16.2770507
1467;60201438;Waidhausenstraße;Wien;49000001;48.1975604;16.2802398
1468;60201014;Seckendorfstraße;Wien;49000001;48.1968418;16.2867885
1469;60200472;Lützowgasse;Wien;49000001;48.1971831;16.2946128
1470;60200780;Leyserstraße;Wien;49000001;48.1979915;16.3018802
1471;60200166;Breitensee S;Wien;49000001;48.1988238;16.3064616
1472;60201035;Hütteldorfer Straße U;Wien;49000001;48.1989555;16.3118335
1473;60200606;Johnstraße U;Wien;49000001;48.1990214;16.3194782
1474;60200556;Huglgasse;Wien;49000001;48.1978179;16.3251915
1475;60201200;Schweglerstraße U;Wien;49000001;48.1984645;16.3290183
1476;60200458;Beingasse;Wien;49000001;48.1992489;16.331857
1477;60201413;Urban-Loritz-Platz;Wien;49000001;48.2013865;16.337678
1478;60200646;Kaiserstraße, Westbahnstraße;Wien;49000001;48.2017876;16.3401843
1479;60201533;Zieglergasse;Wien;49000001;48.2017996;16.3446579
1480;60201088;Neubaugasse, Westbahnstraße;Wien;49000001;48.2017457;16.3487094
1481;60201325;Stiftgasse;Wien;49000001;48.2023444;16.354225
1482;60201430;Volkstheater U;Wien;49000001;48.2048291;16.3573601
1483;60200929;Ungargasse, Neulinggasse;Wien;49000001;48.1990274;16.387813
1484;60201548;Ziehrerplatz;Wien;49000001;48.1991711;16.3918375
1485;60201041;Rasumofskygasse;Wien;49000001;48.2053919;16.3949187
1486;60201237;Siebensterngasse;Wien;49000001;48.2022427;16.352087
1487;60201237;Siebensterngasse;Wien;49000001;48.2022127;16.3514223
1488;60201548;Ziehrerplatz;Wien;49000001;48.199225;16.3912266
1489;60200929;Ungargasse, Neulinggasse;Wien;49000001;48.1991052;16.3869506
1490;60200657;Karlsplatz U;Wien;49000001;48.2003387;16.369694
1491;60201193;Schwarzenbergplatz;Wien;49000001;48.1996441;16.3738622
1492;60200804;Lisztstraße;Wien;49000001;48.1991112;16.3784616
1493;60200044;Am Modenapark;Wien;49000001;48.1990573;16.3827645
1495;60201104;Rochusgasse U;Wien;49000001;48.202063;16.392107
1496;60200397;Geusaugasse;Wien;49000001;48.2040927;16.3946312
1497;60201041;Rasumofskygasse;Wien;49000001;48.2055715;16.3937958
1498;60201104;Rochusgasse U;Wien;49000001;48.2027935;16.3906786
1499;60200044;Am Modenapark;Wien;49000001;48.1991531;16.3827645
1500;60200804;Lisztstraße;Wien;49000001;48.1991771;16.3785604
1501;60201193;Schwarzenbergplatz;Wien;49000001;48.2000333;16.3740957
1502;60200657;Karlsplatz U;Wien;49000001;48.2006261;16.3696042
1503;60201199;Schlachthausgasse U;Wien;49000001;48.1944646;16.4067046
1506;60200238;Siebeckstraße;Wien;49000001;48.2413487;16.4348488
1507;60200568;Häußlergasse;Wien;49000001;48.2379325;16.4395919
1508;60200236;Donaustadtstraße;Wien;49000001;48.2334509;16.4439667
1509;60201473;Wiedgasse;Wien;49000001;48.2213206;16.4513329
1510;60200749;Langobardenstraße;Wien;49000001;48.2242832;16.4545758
1512;60200236;Donaustadtstraße;Wien;49000001;48.2333612;16.4449908
1513;60200568;Häußlergasse;Wien;49000001;48.2384889;16.4396728
1514;60200134;Bernoullistraße;Wien;49000001;48.2401522;16.4369778
1516;60200627;Kagran U;Wien;49000001;48.2437956;16.433654
1518;60200605;Kirsteweg;Wien;49000001;48.1322632;16.4185534
1519;60200685;Klederinger Straße;Wien;49000001;48.1313819;16.4233234
1520;60201410;Unterlaa, Stadtgrenze;Wien;49000001;48.1311361;16.4274647
1521;60200685;Klederinger Straße;Wien;49000001;48.1314778;16.4233594
1522;60200605;Kirsteweg;Wien;49000001;48.1324911;16.4178886
1523;60201409;Unterlaa;Wien;49000001;48.1329107;16.4145648
1524;;Bahnhof Breitensee;;;;
1527;60200981;Ottakring S U;Wien;49000001;48.2099896;16.3102255
1528;60200981;Ottakring S U;Wien;49000001;48.2102291;16.3098213
1529;;Wilhelminenspital;;;;
1530;60200445;Gutraterplatz;Wien;49000001;48.2081278;16.3093901
1531;60201468;Westbahnhof S U;Wien;49000001;48.1965364;16.3391872
1532;60201306;Staglgasse;Wien;49000001;48.1944346;16.3355939
1533;60200712;Mariahilfer Straße, Geibelgasse;Wien;49000001;48.1917818;16.3319378
1534;60201132;Rustengasse;Wien;49000001;48.1914045;16.3276798
1535;60200067;Anschützgasse;Wien;49000001;48.1904523;16.3233679
1536;60201493;Winckelmannstraße;Wien;49000001;48.190099;16.3206999
1537;60201005;Penzinger Straße;Wien;49000001;48.1902786;16.3157142
1538;60200302;Diesterweggasse;Wien;49000001;48.1937939;16.3067311
1539;60200055;Ameisgasse;Wien;49000001;48.1938418;16.2999218
1540;60200819;Lützowgasse;Wien;49000001;48.1943987;16.2958884
1541;60200442;Gusenleithnergasse;Wien;49000001;48.1946203;16.2903009
1542;60201517;Zehetnergasse;Wien;49000001;48.1946203;16.2863663
1543;60200434;Gruschaplatz;Wien;49000001;48.1953029;16.2831773
1544;60200113;Hochsatzengasse;Wien;49000001;48.1966382;16.2774011
1545;60200358;Baumgarten;Wien;49000001;48.1988058;16.2719393
1548;60201566;Westbahnhof S U, Gerstnerstraße;Wien;49000001;48.1954706;16.3381452
1549;60201566;Westbahnhof S U, Gerstnerstraße;Wien;49000001;48.1953628;16.3381991
1550;60201413;Urban-Loritz-Platz;Wien;49000001;48.2012847;16.337705
1551;60200113;Hochsatzengasse;Wien;49000001;48.1969975;16.2766016
1552;60200434;Gruschaplatz;Wien;49000001;48.1952251;16.2831323
1553;60201517;Zehetnergasse;Wien;49000001;48.1945664;16.2859081
1554;60200442;Gusenleithnergasse;Wien;49000001;48.1946143;16.289726
1555;60200819;Lützowgasse;Wien;49000001;48.1943208;16.2951518
1556;60200055;Ameisgasse;Wien;49000001;48.1939376;16.2990684
1557;60200302;Diesterweggasse;Wien;49000001;48.19374;16.3055723
1558;60201084;Linzer Straße, Reinlgasse;Wien;49000001;48.1933088;16.3110699
1559;60200067;Anschützgasse;Wien;49000001;48.1902247;16.3227031
1560;60201132;Rustengasse;Wien;49000001;48.1913147;16.3272845
1561;60200712;Mariahilfer Straße, Geibelgasse;Wien;49000001;48.1917339;16.3319917
1562;60201306;Staglgasse;Wien;49000001;48.1939017;16.3348663
1564;60200634;Kahlenberg;Wien;49000001;48.2761265;16.3369235
1565;60200426;Grinzinger Allee;Wien;49000001;48.255161;16.3418552
1566;60201730;Zouvalgasse;Wien;49000001;48.1380006;16.3214994
1567;60201730;Zouvalgasse;Wien;49000001;48.1378447;16.3211131
1568;60200150;Hetmanekgasse;Wien;49000001;48.1370774;16.3165137
1569;60200835;Museumsquartier U;Wien;49000001;48.2027516;16.3624446
1570;60200190;Burgring;Wien;49000001;48.2035718;16.3639448
1571;60200396;Getreidemarkt;Wien;49000001;48.2016499;16.3626153
1572;60200737;Stiegengasse;Wien;49000001;48.1986502;16.357441
1573;60200662;Haus des Meeres;Wien;49000001;48.1976203;16.353704
1574;60200293;Esterhazygasse;Wien;49000001;48.1949736;16.3506497
1575;60200175;Brückengasse;Wien;49000001;48.1912368;16.3472631
1576;60201275;Sonnenuhrgasse;Wien;49000001;48.1907457;16.3442537
1577;60200436;Gumpendorfer Straße U;Wien;49000001;48.1904822;16.3374804
1578;60201324;Stiegergasse;Wien;49000001;48.1881825;16.3335188
1579;60200159;Grimmgasse;Wien;49000001;48.1869608;16.3283535
1580;60201459;Weiglgasse;Wien;49000001;48.186859;16.3216701
1581;60200545;Hollergasse;Wien;49000001;48.1863978;16.3247333
1582;60200067;Rudolfsheim, Anschützgasse;Wien;49000001;48.1901469;16.3225684
1583;60200545;Hollergasse;Wien;49000001;48.1862421;16.3242392
1584;60200159;Grimmgasse;Wien;49000001;48.186853;16.3283715
1585;60201324;Stiegergasse;Wien;49000001;48.187949;16.3327822
1586;60200436;Gumpendorfer Straße U;Wien;49000001;48.1903086;16.3374624
1587;60201275;Sonnenuhrgasse;Wien;49000001;48.1907937;16.3436069
1588;60200175;Brückengasse;Wien;49000001;48.1915003;16.3479907
1589;60201719;Siebeneichengasse;Wien;49000001;48.1886557;16.3234847
1590;60200662;Haus des Meeres;Wien;49000001;48.1972849;16.353183
1591;60200737;Stiegengasse;Wien;49000001;48.1984406;16.3571176
1592;60200396;Getreidemarkt;Wien;49000001;48.201596;16.36275
1593;60200529;Hirschengasse;Wien;49000001;48.1930154;16.3490148
1594;60200529;Hirschengasse;Wien;49000001;48.1931711;16.3493022
1595;60201403;Unfallkrankenhaus Meidling;Wien;49000001;48.1735435;16.3444424
1596;60200520;Hietzing U;Wien;49000001;48.1878172;16.303551
1597;60200233;Dommayergasse;Wien;49000001;48.1865236;16.2988349
1598;60201466;Wenzgasse;Wien;49000001;48.1869967;16.2937145
1599;60200330;Fichtnergasse;Wien;49000001;48.1871524;16.289196
1600;60201422;Verbindungsbahn;Wien;49000001;48.187386;16.2824316
1601;60200558;Unter St. Veit, Hummelgasse;Wien;49000001;48.1856911;16.2820633
1602;60201422;Verbindungsbahn;Wien;49000001;48.1872962;16.2824316
1603;60200330;Fichtnergasse;Wien;49000001;48.1870866;16.2885851
1604;60201466;Wenzgasse;Wien;49000001;48.1869488;16.2932384
1605;60200233;Dommayergasse;Wien;49000001;48.1865356;16.2981701
1606;60201695;Rodaunbrücke;Wien;49000001;48.1388279;16.26787
1607;60201695;Rodaunbrücke;Wien;49000001;48.1388039;16.2679418
1608;60200937;Niederhofstraße U;Wien;49000001;48.1813487;16.3313449
1609;;Hütteldorfer Straße U (Bedarf);;;;
1610;60200520;Hietzing U;Wien;49000001;48.1876316;16.30409
1611;60200408;Gloriettegasse;Wien;49000001;48.1830078;16.2911184
1612;60201304;Stadlergasse;Wien;49000001;48.1816602;16.2858093
1613;60200589;Jagdschloßgasse;Wien;49000001;48.1772995;16.2837162
1614;60201283;Preyergasse;Wien;49000001;48.173819;16.2850637
1615;60200539;Hofwiesengasse;Wien;49000001;48.1704582;16.2871478
1616;60200504;Speising, Hermesstraße;Wien;49000001;48.168577;16.2843271
1617;60201100;Riedelgasse;Wien;49000001;48.1630228;16.2793504
1618;60201255;Sillerplatz;Wien;49000001;48.1595953;16.2762782
1619;60200343;Franz-Asenbauer-Gasse;Wien;49000001;48.1547533;16.2711758
1620;60200854;Maurer Hauptplatz;Wien;49000001;48.1498869;16.2686335
1621;60200855;Maurer Lange Gasse;Wien;49000001;48.1474355;16.2681215
1622;60200070;Anton-Krieger-Gasse;Wien;49000001;48.143036;16.2703313
1623;60200637;Kaiser-Franz-Josef-Straße;Wien;49000001;48.1361182;16.2667381
1624;60201105;Rodaun;Wien;49000001;48.1332765;16.2623992
1625;60201105;Rodaun;Wien;49000001;48.1324311;16.2631538
1626;60200637;Kaiser-Franz-Josef-Straße;Wien;49000001;48.1356985;16.2668459
1627;60200070;Anton-Krieger-Gasse;Wien;49000001;48.1426224;16.2704391
1628;60200855;Maurer Lange Gasse;Wien;49000001;48.1474355;16.2682293
1629;60200854;Maurer Hauptplatz;Wien;49000001;48.1510976;16.2691545
1630;60200343;Franz-Asenbauer-Gasse;Wien;49000001;48.1547473;16.2713464
1631;60201255;Sillerplatz;Wien;49000001;48.1595594;16.276368
1632;60201100;Riedelgasse;Wien;49000001;48.1634542;16.2798265
1633;60200504;Speising, Hermesstraße;Wien;49000001;48.1677682;16.2836983
1634;60200539;Hofwiesengasse;Wien;49000001;48.1700748;16.2868154
1635;60201283;Preyergasse;Wien;49000001;48.1739269;16.2851176
1636;60200589;Jagdschloßgasse;Wien;49000001;48.1769281;16.2836803
1637;60201304;Stadlergasse;Wien;49000001;48.1816302;16.2858812
1638;60200408;Gloriettegasse;Wien;49000001;48.1829599;16.2921694
1639;60200233;Dommayergasse;Wien;49000001;48.1861582;16.29826
1640;60200865;Dörfelstraße;Wien;49000001;48.175712;16.3355939
1641;60200852;Maurer Berg;Wien;49000001;48.1445825;16.261986
1642;60201107;Rodauner Straße;Wien;49000001;48.1387679;16.2602972
1643;60200799;Lindauergasse;Wien;49000001;48.1449841;16.2580873
1644;60200661;Kaserngasse;Wien;49000001;48.1492816;16.2592821
1645;60201417;Gebirgsgasse;Wien;49000001;48.1518347;16.2643755
1646;60200854;Maurer Hauptplatz;Wien;49000001;48.1506001;16.2684539
1647;60200655;Karl-Schwed-Gasse;Wien;49000001;48.1494554;16.2769968
1648;60200049;Am Spiegeln;Wien;49000001;48.1523561;16.2819376
1649;60201361;Taglieberstraße;Wien;49000001;48.1500787;16.2842283
1650;60201128;Rudolf-Zeller-Gasse;Wien;49000001;48.1474475;16.2836713
1651;60200094;Bhf. Atzgersdorf S;Wien;49000001;48.1478012;16.2892858
1652;60200093;Atzgersdorf, Kirchenplatz;Wien;49000001;48.1475015;16.293427
1654;60200774;Leopoldigasse;Wien;49000001;48.141939;16.2917382
1655;60200247;Dr.-Neumann-Gasse;Wien;49000001;48.1381205;16.2880192
1656;60200788;Liesing S;Wien;49000001;48.1350271;16.2836264
1657;60200694;Knotzenbachgasse;Wien;49000001;48.1453317;16.2936426
1658;60200247;Dr.-Neumann-Gasse;Wien;49000001;48.1383843;16.2883695
1659;60201300;Scheugasse;Wien;49000001;48.1779883;16.3786322
1660;60200788;Liesing S;Wien;49000001;48.1350391;16.2832671
1661;60200247;Dr.-Neumann-Gasse;Wien;49000001;48.1380545;16.2881629
1662;60200774;Leopoldigasse;Wien;49000001;48.1414535;16.2917382
1663;60200174;Brunner Straße, Erlaaer Straße;Wien;49000001;48.146063;16.2959693
1664;60200094;Bhf. Atzgersdorf S, Knotzenbachgasse;Wien;49000001;48.1471119;16.2883695
1665;60200094;Bhf. Atzgersdorf S;Wien;49000001;48.1477472;16.2883515
1666;60201128;Rudolf-Zeller-Gasse;Wien;49000001;48.1475015;16.2836893
1667;60201361;Taglieberstraße;Wien;49000001;48.1500308;16.2841744
1668;60200049;Am Spiegeln;Wien;49000001;48.1524221;16.2820094
1669;60200655;Karl-Schwed-Gasse;Wien;49000001;48.1495093;16.2772214
1670;60201285;Speisinger Straße;Wien;49000001;48.1505222;16.2692444
1671;60200854;Maurer Hauptplatz;Wien;49000001;48.1507859;16.2684898
1672;60201417;Gebirgsgasse;Wien;49000001;48.1519906;16.2644025
1673;60200661;Kaserngasse;Wien;49000001;48.1490598;16.2590485
1674;60200799;Lindauergasse;Wien;49000001;48.14502;16.2589677
